お仕事No.,応募数 合計
2203556553,1.3974258912474926
2203515280,3.255390886306082
2203546900,2.8994912117125216
2203545344,2.687162818100972
2203557987,1.1528810755291488
2203511565,2.8489491406146223
2203525420,2.375265480155711
2203494391,2.9131145160961847
2203509988,2.2297996611853472
2203554385,1.4174589968087237
2203554555,1.7417191447206213
2203559938,0.1830480605721474
2203546898,2.311961046125429
2203537199,2.5402859206598998
2203509659,2.6367961274711083
2203526411,1.6333842169223403
2203558348,0.8082677988159022
2203527442,1.8176098705220551
2203548920,1.9129667943088629
2203539381,1.6215741816114908
2203548939,2.0946039880841063
2203514393,1.9567714700949461
2203540200,2.0113603445442063
2203552261,1.8071018851525842
2203523737,2.6112587915858336
2203511772,1.6498508337341025
2203538462,2.1894624645127436
2203545202,2.618852192157273
2203501746,3.104543844906662
2203551617,1.6903850711764696
2203554360,1.2863666644546161
2203467767,2.5776902375945063
2203559180,0.8031093579493203
2203526166,2.3749825031133724
2203495958,2.1004060969301133
2203552588,1.1756763177733514
2203546087,2.643307083517704
2203557223,1.6143102510257386
2203551388,0.5788847197647696
2203553871,0.7857471008697818
2203528893,1.797445455044254
2203532652,0.9673867264395121
2203558645,1.167202856165973
2203517850,2.482126950178009
2203526826,2.258340292958948
2203557114,0.6006250866851109
2203559887,0.3863540574449012
2203536595,2.347771159295082
2203555803,1.4711777289249877
2203553962,0.7770540866570909
2203508238,1.8895115947373284
2203550996,1.2391312098133997
2203558732,1.0738067522591532
2203523111,2.080423283333334
2203542663,1.8638322077535308
2203531347,2.284936808850681
2203504071,1.806917421453596
2203548891,0.9468983066287212
2203556983,1.3444155346004367
2203526244,1.0395860238435686
2203505822,1.6961583463361993
2203555760,0.6738315072585254
2203559881,0.21734934548757257
2203556204,1.5374533960886798
2203522916,1.2420611830693822
2203540706,1.4910800635772914
2203535805,0.9524529998930795
2203550569,1.4443024049644877
2203560065,0.1814539735009607
2203554152,0.805220112426682
2203558707,1.4069289766689563
2203536025,2.016806996014384
2203556657,0.7998461315320259
2203554919,1.178128506353387
2203548209,1.1586688986200284
2203559357,0.28659432163381693
2203534402,1.7317357848582215
2203549990,1.0558955066206481
2203556312,0.6067708085981004
2203550931,1.4652374887760562
2203506584,1.9047379969281661
2203556533,0.5955574990866447
2203554930,0.7331172101712345
2203550201,0.5519835864218625
2203557199,1.3826648631238867
2203545333,1.4911612416700448
2203470445,2.7006265909160443
2203552444,0.9233703616305258
2203547445,1.1402221856280805
2203554851,0.7129556133003954
2203551513,1.859880270066555
2203541013,1.4627039552745749
2203525798,0.5709252710784076
2203531242,1.8256249123226933
2203556362,0.44892002192024144
2203539995,1.6749345104822184
2203553418,0.49178764729993557
2203556394,0.7971827114093101
2203536899,1.4014093718761709
2203558980,0.9248478811123021
2203520412,1.118567662532165
2203555115,0.5059079415119554
2203559140,1.2011632403178858
2203559289,0.13532224833886247
2203559337,0.33189244455293415
2203508914,2.3406858968733295
2203537373,1.3205551026217792
2203520321,1.6014791810802391
2203545682,2.0697738968547843
2203535788,2.5403356301583906
2203545476,1.5410624789803185
2203531107,1.4979765071990483
2203559834,0.2009107500429218
2203555325,0.7267733389225879
2203505337,1.7470549385320369
2203554041,0.3414896047582824
2203534249,1.1437369902924475
2203512438,1.578310021285777
2203549488,1.3939375839459385
2203519812,2.7632507428746966
2203537393,0.6788627845769384
2203470577,2.2853506161064776
2203559873,0.4096459778052543
2203529749,0.6944300868059057
2203555033,1.5920747036320138
2203530605,1.4968663990666426
2203558818,0.775106150423306
2203552466,0.5022640198016645
2203544503,0.6631888519893174
2203533521,1.1167800785392783
2203510456,0.8875787868530993
2203540838,1.1877352131254724
2203558540,1.3020603102141421
2203548293,0.8217415305105895
2203515868,1.0871901138939368
2203558121,0.9987470084167256
2203490910,2.20942374777666
2203515598,1.8562793122759544
2203558605,1.2272711113001087
2203555034,0.7522571151876589
2203516555,0.9397624947781499
2203520581,1.2185899539593221
2203550726,1.2181679661229043
2203549224,1.4478674574417685
2203560047,0.16454852024111805
2203553869,0.3790225039060602
2203530089,1.284725412570003
2203558998,0.7288209262253759
2203553951,0.8112101936957222
2203545409,1.2229825467501165
2203531747,2.0108283030653937
2203551308,0.7003740183535168
2203546600,1.2862603143560305
2203526516,1.654369958210511
2203516192,0.8505016021683046
2203505481,2.055859909458051
2203539342,1.7059172869190036
2203553728,0.8614345847488167
2203559708,0.193322013161738
2203559408,0.6834109594616172
2203555633,0.187675664135041
2203558672,0.1778492478671142
2203559311,1.1353409342311325
2203493732,1.5438002810008422
2203521177,0.95416755496343
2203559072,0.5208276434628225
2203536923,0.6276599441000995
2203544600,1.296441050957191
2203537208,0.4236366498834719
2203559431,0.5452214576289763
2203558069,0.2859218682121816
2203543492,1.2966128249730913
2203528382,1.360684882619331
2203490372,2.4130594064612834
2203553404,0.5599713223346098
2203556405,1.0310460259207384
2203557773,1.0362431674050705
2203517069,2.45762223968459
2203558375,0.0286755584448675
2203548832,0.6437769959592353
2203556721,0.7564349021685391
2203555367,0.4856197374669733
2203550740,0.6741228006192088
2203556805,0.9385159496542311
2203558247,1.292988454166563
2203529373,1.7956981685098028
2203555759,1.3352387480760493
2203552507,1.0958967655161973
2203526249,0.993512771584503
2203558978,0.31036432847371254
2203485986,1.5400183407728008
2203552678,0.6638121592585279
2203482084,0.8868246337224667
2203557975,0.7145921028084475
2203506122,1.3564327511689127
2203543130,1.5813740565286332
2203531125,1.8302153122124054
2203537714,1.1633722712276398
2203512320,1.7650955535076631
2203556876,1.5041982246134327
2203559960,0.2666335488726082
2203558581,0.430382293051483
